Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Err_Int_X,Err_Int_Y,Err_Int_Z,Err_Int_Psi,CalcTime
0.2,0.997179461388561,0.19163617569953,0.54,1.75878847872362,0.917642615166802,-0.128595390060774,0.200000000000021,0.980066577841242,0.198669330795061,0.54,1.7707963267949,0.160179948327616,0.22269771136934,0.544999999999945,0.0421494847637182,0.000787791856475692,0.0012761550499046,1.33226762955019e-17,0.00148412497599137,5.6e-06
0.22,0.996179411991077,0.210099240027649,0.544,1.77803661947167,0.91235493116312,-0.135796554473187,0.200000000000001,0.975897449330606,0.218229623080869,0.544,1.7907963267949,0.176440732781594,0.238027129886449,0.544999999999942,0.0444898278575948,0.00103038446159511,0.00163965647097817,4.44089209850063e-18,0.00173931912245598,5.7e-06
0.24,0.99497857054578,0.22847115261396,0.548,1.79728423154213,0.907636939728942,-0.142202716155783,0.199999999999981,0.97133797485203,0.237702626427135,0.548,1.8107963267949,0.192371810973454,0.252115781475592,0.545000000000056,0.0460348448467535,0.00131647169388715,0.00205893352130047,4.44089209850063e-18,0.00200956102751136,5.8e-06
0.26,0.993562585017342,0.246758530404317,0.552,1.81661316773565,0.903471865206643,-0.147956701070973,0.200000000000001,0.966389978134513,0.257080551892155,0.552,1.8307963267949,0.208056768143362,0.264960593833436,0.545000000000058,0.0453722357013427,0.00164895465801949,0.00253581186587426,1.33226762955019e-17,0.00229322420869632,5e-06
0.28,0.991917983009135,0.264967331185273,0.556,1.83603355368998,0.899853683579278,-0.153134698708951,0.200000000000021,0.961055438310771,0.276355648564114,0.556,1.8507963267949,0.223389107938425,0.276686473833314,0.544999999999945,0.0442747453187188,0.00203056113668607,0.00307177144516321,1.33226762955019e-17,0.00258847967079472,9.2e-06
0.3,0.990032132630936,0.283102883200314,0.56,1.85549934968624,0.896780015897847,-0.157756796347146,0.200000000000001,0.955336489125606,0.29552020666134,0.56,1.8707963267949,0.238221307137733,0.287454918292686,0.544999999999942,0.0442384962318932,0.00246381144744288,0.00366799724828064,4.44089209850063e-18,0.00289441921296775,8.6e-06
0.32,0.987893166592746,0.301169816990685,0.564,1.87498265650437,0.894240078516797,-0.161852792152013,0.199999999999981,0.949235418082441,0.314566560616118,0.564,1.8907963267949,0.252534832028014,0.297341139119503,0.545000000000056,0.0448657393898116,0.00295101871705521,0.0043254063905182,4.44089209850063e-18,0.00321069261877829,6.9e-06
0.34,0.985489923581124,0.319172030203371,0.568,1.89449452674288,0.892215607270621,-0.165483728870145,0.200000000000001,0.942754665528346,0.333487092140814,0.568,1.9107963267949,0.266396340354505,0.306355678966951,0.545000000000058,0.0451605170033088,0.00349431130036706,0.00504465772389375,1.33226762955019e-17,0.00353672861981866,6.2e-06
0.36,0.982811925868219,0.337112740105473,0.572,1.91405160388755,0.890688891201529,-0.168714276229959,0.200000000000021,0.935896823677935,0.35227423327509,0.572,1.9307963267949,0.279821935655217,0.314541907362608,0.54499999999993,0.0449496795055754,0.00409564150876192,0.00582616975574908,1.11022302462516e-17,0.00387162307796551,5.2e-06
0.38,0.97984936257612,0.354994548365236,0.576,1.93365118126099,0.889645124832779,-0.171589273170203,0.199999999999996,0.92866463557651,0.370920469412983,0.576,1.9507963267949,0.29275495180897,0.32199810984768,0.544999999999985,0.0447223093307869,0.00475677523491057,0.00667015239292018,6.66133814775094e-18,0.00421452598864364,6.8e-06
0.4,0.97659305418376,0.372819449043303,0.58,1.95327995099534,0.889068575509007,-0.174139488499689,0.199999999999991,0.921060994002885,0.389418342308651,0.58,1.9707963267949,0.305148789339829,0.328817518556481,0.545000000000057,0.044769993590749,0.00547928448689856,0.00757663657205318,1.11022302462516e-17,0.00456485350463472,5.4e-06
0.42,0.973034409234062,0.390588805854852,0.584,1.97293143583975,0.888940154637413,-0.176397337727259,0.200000000000011,0.913088940312308,0.40776045305957,0.584,1.9907963267949,0.317013589021858,0.335049392951443,0.545000000000001,0.0449348759325366,0.00626455487820707,0.00854549171980391,1.55431223447522e-17,0.00492215132373769,5.3e-06
0.44,0.969165393128146,0.408303357054753,0.588,1.99260800612627,0.889239179669438,-0.17840039532453,0.200000000000011,0.904751663219963,0.425939465066,0.588,2.0107963267949,0.328379536724262,0.340724577694345,0.544999999999915,0.0449909759478354,0.00711379815224733,0.0095764379958459,6.66133814775094e-18,0.00528591773711016,4.9e-06
0.46,0.964978509381708,0.425963253316981,0.592,2.0123119048573,0.88994567586799,-0.18018415877866,0.199999999999981,0.896052497525525,0.44394810696552,0.592,2.0307963267949,0.339251616118339,0.345891945685179,0.545000000000027,0.04493693621704,0.00802805785740075,0.0106690629177638,2.22044604925031e-18,0.00565560617586204,1.09e-05
0.48,0.960466780820206,0.443568091176284,0.596,2.03204053613934,0.891040315487166,-0.181777157274746,0.19999999999999,0.886994922779284,0.461779175541483,0.596,2.0507963267949,0.349615021442942,0.350615914467957,0.545000000000057,0.0448988714589416,0.00900820975633324,0.011822841606298,6.66133814775094e-18,0.00603072198897308,6.8e-06
0.5,0.955623725580883,0.461116923264883,0.6,2.05178960617485,0.892503203477788,-0.183203131635762,0.200000000000011,0.877582561890373,0.479425538604203,0.6,2.0707963267949,0.359465879025333,0.354951435228561,0.54500000000003,0.0449277759926793,0.0100549650855487,0.0130371540582987,1.55431223447522e-17,0.00641085640137407,9.2e-06
0.52,0.950443333482177,0.478608262438396,0.604,2.07155700001557,0.894313665127016,-0.184484883203787,0.200000000000021,0.86781917967765,0.496880137843737,0.604,2.0907963267949,0.368819708414132,0.358935664948151,0.544999999999916,0.0449733718343701,0.0111688787877767,0.0143112973599275,1.11022302462516e-17,0.00679564293696067,5.9e-06
0.54,0.944920047810161,0.496040098921585,0.608,2.09134255369882,0.896451059178954,-0.185644817080454,0.199999999999991,0.857708681363824,0.514135991653113,0.608,2.1107963267949,0.377695166176016,0.362600937188018,0.544999999999984,0.0449871759507968,0.0123503583644908,0.0156444963391811,4.44089209850063e-18,0.00718471839888227,7e-06
0.56,0.939048750983178,0.513409927060784,0.612,2.1111457827841,0.898895337202621,-0.186703134426116,0.199999999999986,0.847255111013416,0.531186197920883,0.612,2.1307963267949,0.386101987430412,0.365985437787066,0.545000000000056,0.0449781338174958,0.0135996701995579,0.0170359154696365,6.66133814775094e-18,0.00757772927909826,5.5e-06
0.58,0.932824750426964,0.530714767924284,0.615999999999999,2.13096509779375,0.901626884146946,-0.187676909458899,0.200000000000006,0.836462649915187,0.548023936791874,0.616,2.1507963267949,0.394045986597618,0.36912932607226,0.545000000000058,0.0449770181468429,0.0149169447179319,0.0184846709838672,1.77635683940025e-17,0.00797435385912116,1.4e-05
0.6,0.926243764055432,0.547951184290345,0.62,2.15079875614542,0.904626237369264,-0.188580880135308,0.200000000000027,0.825335614909678,0.564642473395035,0.62,2.1707963267949,0.401538247312856,0.372066519824121,0.544999999999916,0.044991113034332,0.0163021827958067,0.019989841055987,1.55431223447522e-17,0.0083743052721106,5.3e-06
0.62,0.919301907101459,0.565115295286871,0.624,2.17064567244457,0.9078741760852,-0.189428456282699,0.199999999999997,0.813878456662534,0.581035160537305,0.624,2.1907963267949,0.40859550418528,0.374823957075135,0.544999999999956,0.0450061330579347,0.0177552634878772,0.0215504739106802,6.66133814775094e-18,0.00877731835911714,8.4e-06
0.64,0.911995681158475,0.582202795757474,0.628,2.19050520044069,0.911352005400529,-0.190231836189158,0.199999999999981,0.802095757884293,0.597195441362392,0.628,2.2107963267949,0.415234475629928,0.37742657721215,0.545000000000056,0.0450123668941422,0.0192759515645298,0.0231655952054099,6.66133814775094e-18,0.00918314088620136,4.6e-06
0.66,0.904321964663783,0.599208977818639,0.632,2.21037658589004,0.915041679970564,-0.191001617841692,0.200000000000001,0.789992231497365,0.613116851973434,0.632,2.2307963267949,0.42146916755692,0.379899923133162,0.545000000000058,0.0450139991464151,0.0208639041626915,0.0248342153796123,1.55431223447522e-17,0.00959153570429859,4.8e-06
0.68,0.896278003968194,0.616128750380122,0.636,2.23025886496652,0.918925741941192,-0.191746703255411,0.200000000000022,0.777572718750928,0.628793024018469,0.636,2.2507963267949,0.427313044180888,0.382268239677007,0.544999999999945,0.0450181752388232,0.0225186771363847,0.0265553364769364,1.55431223447522e-17,0.0100022849408662,4.6e-06
0.7,0.887861404998768,0.632956656446822,0.64,2.25015112460762,0.922987274424139,-0.192474611395588,0.200000000000002,0.764842187284488,0.644217687237691,0.64,2.2707963267949,0.432781363069402,0.384552240521682,0.544999999999942,0.0450254322455053,0.024239731720426,0.028327957873443,6.66133814775094e-18,0.0104151889846118,4.3e-06
0.72,0.879070125869832,0.649686890697946,0.644,2.27005265765837,0.927209961018622,-0.193191789871957,0.199999999999981,0.751805729140895,0.659384671971473,0.644,2.2907963267949,0.437890664331856,0.386769513954175,0.545000000000056,0.0450320182410164,0.0260264413655699,0.0301510810449576,6.66133814775094e-18,0.0108300623673424,4.4e-06
0.74,0.869902470464562,0.666313318433851,0.648,2.28996287384949,0.931578167378602,-0.193903686264353,0.200000000000001,0.738468558729588,0.674287911628145,0.648,2.3107963267949,0.442657039247524,0.388936188718284,0.545000000000058,0.0450361742553115,0.0278780982900873,0.0320237138306675,1.55431223447522e-17,0.0112467314262504,1.75e-05
0.76,0.860357082723723,0.682829494780447,0.652,2.30988117295218,0.936076960791924,-0.194614713861205,0.200000000000022,0.724836010740905,0.688921445110551,0.652,2.3307963267949,0.447095624342676,0.391067493835578,0.544999999999945,0.0450393335686015,0.029793919622937,0.0339448743509459,1.55431223447522e-17,0.0116650345031048,8.4e-06
0.78,0.850432941461026,0.699228683014565,0.656,2.3298069399691,0.940692086139649,-0.195328305736749,0.200000000000002,0.710913538012277,0.70327941920041,0.656,2.3507963267949,0.451221324840669,0.393177107487964,0.544999999999942,0.0450430804525362,0.031773053336277,0.0359135944188219,6.66133814775094e-18,0.0120848222396208,5.7e-06
0.8,0.840129355696615,0.715503872200388,0.66,2.34973961034207,0.945409955165162,-0.196047060870453,0.199999999999981,0.696706709347165,0.717356090899523,0.66,2.3707963267949,0.455049314330835,0.3952766874029,0.545000000000056,0.0450472692381566,0.0338145841018108,0.0379289223359051,6.66133814775094e-18,0.0125059565686772,5.1e-06
0.82,0.829445960513775,0.731647794878673,0.664,2.36967869493518,0.950217660589561,-0.19677287234002,0.200000000000001,0.682221207287613,0.731145829726896,0.664,2.3907963267949,0.458594728413514,0.397376201251161,0.545000000000058,0.0450509798124614,0.0359175389926338,0.0399899251742754,1.55431223447522e-17,0.0129283092058716,5.8e-06
0.84,0.818382713370307,0.747652944975632,0.668,2.38962375006892,0.955102986790624,-0.197506989585831,0.200000000000022,0.667462825841308,0.744643119970859,0.668,2.4107963267949,0.46187217855498,0.39948446500883,0.544999999999945,0.0450539511822934,0.0380808929076176,0.0420956906972751,1.55431223447522e-17,0.0133517607403911,5.3e-06
0.86,0.806939890776729,0.763511595538498,0.672,2.40957434847439,0.960054400053057,-0.198250058041779,0.200000000000002,0.652437468164052,0.757842562895277,0.672,2.4307963267949,0.464895678628978,0.401609281363779,0.544999999999942,0.0450566165349427,0.0403035737057904,0.044245328964322,6.66133814775094e-18,0.0137762003068011,5.2e-06
0.88,0.795118085287386,0.779215816025552,0.676,2.42953008161373,0.965061028902477,-0.19900218182544,0.199999999999981,0.63715114419858,0.770738878898969,0.676,2.4507963267949,0.467678851328988,0.403757289429454,0.545000000000056,0.0450593143999569,0.0425844671112246,0.0464379735887534,6.66133814775094e-18,0.0142015252104245,5.1e-06
0.9,0.782918202768239,0.794757489261968,0.68,2.44949057416768,0.970112648978598,-0.199763003681536,0.200000000000001,0.621609968270664,0.783326909627483,0.68,2.4707963267949,0.470235012803058,0.405933932630895,0.545000000000058,0.0450619554319126,0.0449224214157631,0.0486727826492532,1.55431223447522e-17,0.0146276402629687,4.8e-06
0.92,0.770341459895369,0.810128328256383,0.684,2.46945548598809,0.975199672384683,-0.20053177364702,0.200000000000022,0.605820156643463,0.795601620036366,0.684,2.4907963267949,0.472577052284559,0.408143640833834,0.544999999999945,0.0450643318112163,0.047316251952991,0.0509489393110849,1.55431223447522e-17,0.0150544570791048,4.6e-06
0.94,0.757389381834135,0.825319892880577,0.688000000000001,2.48942450243129,0.980313133523495,-0.201307398122615,0.200000000000002,0.589788025031098,0.807558100405114,0.688,2.5107963267949,0.474717307777995,0.41039002354418,0.544999999999942,0.0450664270040028,0.0497647453165557,0.0532656522148008,6.66133814775094e-18,0.0154818935663769,1.28e-05
0.96,0.744063800059748,0.84032360628942,0.692,2.50939732725862,0.985444668758862,-0.202088482469554,0.199999999999981,0.573519986072457,0.819191568300998,0.692,2.5307963267949,0.476667566104268,0.412675936127564,0.545000000000041,0.04506836574493,0.0522666633289733,0.0556221556556408,4.44089209850063e-18,0.0159098735571024,7.9e-06
0.98,0.730366850287421,0.855130771022528,0.696,2.52937368322061,0.990586493872984,-0.202873377491426,0.199999999999996,0.557022546766217,0.83049737049197,0.696,2.5507963267949,0.478439120764167,0.4150034838533,0.545000000000057,0.0450702207417778,0.0548207467819445,0.0580177095601144,1.11022302462516e-17,0.0163383264285882,8.3e-06
1,0.716300970477246,0.869732584829232,0.7,2.54935331440273,0.995731382748252,-0.203660226723159,0.200000000000016,0.54030230586814,0.841470984807897,0.7,2.5707963267949,0.480042785777604,0.417374070944719,0.544999999999987,0.0450719638988339,0.0574257189572538,0.060451599277798,1.55431223447522e-17,0.0167671866764315,5.4e-06
1.02,0.70186889887702,0.884120156261654,0.704,2.56933598510215,1.00087264662478,-0.204447007512568,0.200000000000011,0.52336595125165,0.852108021949363,0.704,2.5907963267949,0.481488862938047,0.419788499354967,0.544999999999915,0.0450735552509985,0.0600802889250163,0.0629231352188523,6.66133814775094e-18,0.0171963935102863,5.1e-06
1.04,0.687073672072264,0.898284520024122,0.708,2.58932147646227,1.00600411198015,-0.205231564978584,0.199999999999981,0.506220257232778,0.862404227243338,0.708,2.6107963267949,0.482787120078256,0.422247056341638,0.545000000000027,0.0450750057140753,0.0627831546190106,0.0654316523640765,2.22044604925032e-18,0.0176258905169389,5e-06
1.06,0.671918623019617,0.912216652043346,0.712,2.60930958427379,1.0111200968973,-0.206011642691417,0.19999999999999,0.488872081860527,0.872355482344986,0.712,2.6307963267949,0.483946804393836,0.424749563842517,0.545000000000057,0.0450763522908122,0.0655330056979777,0.0679765096637132,6.66133814775094e-18,0.0180556253673609,4.7e-06
1.08,0.656407379040904,0.925907484247761,0.716,2.62930011860241,1.01621538722648,-0.206784912374492,0.200000000000011,0.47132836417374,0.881957806884948,0.716,2.6507963267949,0.484976666653729,0.427295414571514,0.54500000000003,0.0450776131226828,0.0683285262043876,0.0705570893373601,1.55431223447522e-17,0.0184855495312106,6.2e-06
1.1,0.640543859753471,0.939347919068267,0.72,2.64929290358866,1.02128521333772,-0.20754900156811,0.200000000000021,0.453596121425577,0.891207360061435,0.72,2.6707963267949,0.485884972318526,0.42988362063537,0.544999999999916,0.0450787835558034,0.0711683970285023,0.0731727960902864,1.11022302462516e-17,0.0189156179953354,5e-06
1.12,0.624332274913961,0.952528843668645,0.724,2.66928777638545,1.02632522720903,-0.20830151770631,0.199999999999991,0.435682446276712,0.900100442176505,0.724,2.6907963267949,0.486679503564325,0.432512870584424,0.544999999999984,0.0450798597993898,0.0740512981830226,0.0758230562632543,4.44089209850063e-18,0.0193457890035242,6.9e-06
1.14,0.607777122157151,0.965441143898945,0.728,2.68928458574169,1.03133147945468,-0.209040068779584,0.199999999999986,0.417594503958358,0.908633496115883,0.728,2.7107963267949,0.487367567305418,0.435181578414161,0.545000000000056,0.0450808505828626,0.0769759108950508,0.0785073169304175,6.66133814775094e-18,0.0197760238245883,5.5e-06
1.16,0.590883184614715,0.978075717961803,0.731999999999999,2.7092831910075,1.03630039642874,-0.209762281732783,0.200000000000006,0.399339529406273,0.916803108771767,0.732,2.7307963267949,0.487956012625016,0.437887920464324,0.545000000000058,0.0450817685835684,0.0799409195243934,0.0812250449563521,1.77635683940025e-17,0.0202062865403362,7.1e-06
1.18,0.573655528399346,0.990423489789182,0.736,2.72928346157902,1.04122875781017,-0.210465819156455,0.200000000000027,0.380924824366882,0.92460601240802,0.736,2.7507963267949,0.488451249989618,0.44062986830494,0.544999999999916,0.0450826205282281,0.0829450133174753,0.0839757260219492,1.55431223447522e-17,0.0206365438446537,5.7e-06
1.2,0.5560994999399,1.00247542213222,0.74,2.74928527635024,1.04611367486112,-0.211148394026642,0.199999999999997,0.362357754476674,0.932039085967226,0.74,2.7707963267949,0.488859266963637,0.443405223340549,0.544999999999956,0.0450834080943675,0.0859868880050125,0.086758863629096,6.66133814775094e-18,0.0210667648535469,5.3e-06
1.22,0.5382207231551,1.0142225293648,0.744,2.76928852298491,1.05095256929391,-0.211807782254051,0.199999999999981,0.343645746316047,0.939099356319068,0.744,2.7907963267949,0.489185642452029,0.446211650909466,0.545000000000056,0.0450841338461961,0.0890652472510102,0.0895739780936838,6.66133814775094e-18,0.0214969209297467,7.3e-06
